age,household_id,school_id,work_id,primary_community,secundary_community
7,554,1728,0,158,16
8,150441,1721,0,273,90
52,36731,0,13420,469,113
19,131559,0,3668,293,154
43,32602,0,0,105,105
20,101908,2094,0,63,300
7,116670,1656,0,556,595
16,171682,1845,0,190,452
38,161775,0,0,133,186
49,78444,0,0,388,482
4,90384,1172,0,201,569
76,22580,0,0,103,103
40,25067,0,5234,107,61
7,39529,1695,0,138,432
37,79415,0,2399,4,192
5,25489,1284,0,216,145
50,156879,0,14778,182,104
78,37468,0,0,58,150
44,185790,0,3270,199,96
18,139149,2097,0,452,157
27,128679,0,13569,591,47
18,34951,0,0,474,53
22,5968,2556,0,252,180
27,33025,0,9395,311,434
39,31900,0,0,368,360
13,43208,1908,0,66,31
10,129886,1572,0,469,556
60,173866,0,0,235,159
30,30909,0,4116,47,47
37,142661,0,0,251,77
62,66749,0,0,311,34
42,87395,0,2732,213,156
72,32720,0,0,206,222
91,41022,0,0,293,293
24,98218,2567,0,215,343
22,177045,0,0,84,103
0,71921,0,0,274,135
29,173946,0,8553,42,489
1,94106,0,0,197,271
12,7747,1880,0,4,347
3,173516,1396,0,194,599
7,24619,1769,0,5,151
21,157191,1929,0,143,155
0,125151,0,0,188,188
77,181645,0,0,257,46
28,158973,0,3401,35,597
46,179036,0,0,447,255
45,92387,0,6933,45,45
15,184649,1837,0,225,453
46,106937,0,0,40,338
67,153638,0,0,510,447
16,164046,1795,0,351,288
0,16811,0,0,430,140
75,171596,0,0,146,243
37,48060,0,10100,125,51
21,156693,2211,0,565,174
17,50740,1824,0,599,377
48,97527,0,12739,41,598
52,83338,0,1302,229,3
0,85638,26,0,19,317
40,47979,0,0,161,124
0,60847,956,0,462,184
73,30550,0,0,15,6
38,98393,0,4854,577,84
30,154381,0,15115,37,283
61,79187,0,0,592,430
49,142373,0,11076,356,356
54,30044,0,0,233,248
0,9621,444,0,487,597
42,167323,0,0,414,286
55,88520,0,0,40,338
45,114138,0,14253,135,534
47,92864,0,5105,24,314
36,81107,0,3668,126,3
47,117205,0,10477,281,326
52,102613,0,11869,355,355
28,101973,0,6859,448,38
62,66480,0,5147,524,561
6,49288,1459,0,63,300
27,75021,0,14721,165,323
40,188564,0,1967,346,297
6,138486,1442,0,200,345
29,50796,0,12812,199,49
75,30452,0,0,2,479
7,98599,1492,0,459,50
6,102764,1746,0,227,542
24,39563,0,12143,271,321
46,53997,0,2913,167,397
27,99526,0,10143,196,390
38,144323,0,1674,18,385
32,10046,0,13159,43,43
42,83983,0,740,419,163
51,188621,0,10430,316,59
42,29816,0,12488,59,238
43,5693,0,3268,329,296
38,186304,0,320,400,223
56,143400,0,0,373,175
34,117046,0,4668,302,500
47,104559,0,0,373,388
0,66021,684,0,161,16
14,185081,1845,0,300,506
6,95487,1519,0,283,206
21,20549,2328,0,483,140
14,127545,1860,0,90,430
29,31120,0,10323,465,329
42,53376,0,5391,577,84
14,4840,1837,0,152,311
27,116706,0,2345,531,214
15,140125,1858,0,340,521
38,115063,0,11546,350,90
6,40223,1655,0,472,200
18,135153,2564,0,270,102
49,18226,0,3763,488,454
29,107090,0,0,418,375
46,63719,0,16515,589,529
51,178130,0,10436,483,592
4,156842,1288,0,10,361
34,180558,0,6624,300,63
22,79498,2331,0,61,272
71,18566,0,0,422,165
45,50490,0,2898,168,160
39,118983,0,16129,562,339
3,144378,1202,0,309,375
19,39134,0,1517,144,549
70,183304,0,0,597,77
15,47867,1796,0,392,326
37,94520,0,10712,378,38
10,190239,1567,0,554,554
29,114416,0,7834,50,459
9,98405,1574,0,452,405
35,48553,0,1062,176,6
28,106737,0,0,488,559
10,80912,1615,0,47,362
46,87570,0,5952,235,235
30,161079,0,9559,560,251
65,59407,0,0,577,577
45,77822,0,3559,81,34
28,136919,0,14331,178,286
72,56081,0,0,413,472
45,95644,0,4563,210,216
29,26352,0,6737,88,291
39,144766,0,14843,75,75
1,40546,0,0,212,588
51,106341,0,5733,337,299
30,71316,0,0,357,248
2,67022,0,0,16,231
45,169695,0,5605,232,361
24,101704,2474,0,441,138
18,157273,0,9297,273,301
52,184574,0,6300,255,447
26,48748,0,9587,115,194
45,12695,0,15635,240,279
61,121967,0,0,577,19
47,137745,0,14848,54,25
2,71111,0,0,228,223
86,177690,0,0,190,405
16,118602,1813,0,365,184
45,167631,0,9371,50,201
10,132878,1521,0,463,463
70,83214,0,0,69,262
44,62952,0,7828,572,35
68,127663,0,0,299,457
70,75817,0,0,326,394
32,55987,0,14843,402,75
38,157312,0,1849,197,15
28,108762,0,0,44,44
12,10417,1880,0,246,113
42,110095,0,10544,472,230
42,14516,0,13638,292,356
25,97165,0,15142,318,170
55,47205,0,566,41,598
15,6977,1801,0,560,472
30,125892,0,0,493,407
43,121657,0,580,237,83
37,6047,0,13070,21,409
29,138427,0,9585,527,471
34,13829,0,353,365,184
13,172243,1870,0,396,577
41,72092,0,0,40,40
10,184351,1580,0,41,598
13,44414,1887,0,266,264
41,149399,0,0,87,360
46,189947,0,1467,418,375
44,22505,0,0,591,116
20,95513,2261,0,596,201
45,35621,0,8903,585,585
49,40356,0,5603,145,302
27,14039,0,9339,490,43
43,144432,0,11863,173,473
30,96078,0,10834,272,280
38,66856,0,0,261,59
44,26816,0,11170,387,387
44,170432,0,2791,125,278
16,24584,1802,0,139,401
51,15717,0,12208,573,532
38,151277,0,4646,64,483
23,22489,2473,0,253,404
14,86406,1864,0,526,566
37,9310,0,2509,456,456
11,51191,1690,0,21,387
44,23903,0,0,311,34
10,54533,1751,0,559,301
6,110786,1658,0,200,472
21,132421,0,0,73,94
84,25556,0,0,597,572
33,142817,0,12006,471,527
75,156565,0,0,600,223
10,23886,1541,0,484,35
44,136065,0,10892,538,538
14,69050,1791,0,436,148
1,122212,413,0,331,381
10,47614,1772,0,122,252
2,71680,0,0,416,251
8,48183,1684,0,178,518
31,21040,0,2580,119,119
45,66523,0,4118,310,53
8,191270,1418,0,493,493
58,46343,0,0,533,533
65,76095,0,0,412,579
26,9366,0,9338,156,564
9,45384,1616,0,272,61
24,175669,2213,0,202,191
64,99822,0,9080,543,295
52,66438,0,14101,384,384
14,159144,1848,0,495,24
26,22120,0,2367,570,589
38,10827,0,2726,94,286
70,164624,0,0,329,573
77,44076,0,0,200,61
17,98390,1896,0,18,159
17,108625,1810,0,500,557
21,57411,0,0,231,402
27,150743,0,11382,115,399
42,35148,0,13511,219,219
34,136912,0,0,576,223
6,139435,1691,0,536,504
9,29243,1541,0,577,396
13,7900,1828,0,582,122
28,53583,0,170,344,166
0,86241,0,0,561,66
36,120399,0,9940,387,409
40,167117,0,14838,108,128
15,58760,1794,0,30,467
14,15768,1901,0,295,330
44,171100,0,14901,308,66
20,176096,2535,0,77,61
35,9724,0,6119,554,520
10,135554,1585,0,231,597
14,6105,1864,0,412,243
6,62517,1553,0,446,275
46,23312,0,15319,156,154
3,63958,1378,0,423,228
5,21839,1255,0,352,301
42,192069,0,2913,448,384
37,146041,0,2771,508,19
13,55375,1879,0,495,361
24,167103,0,13760,376,500
37,174498,0,0,386,305
37,177933,0,3814,59,306
69,168197,0,0,370,556
4,98456,1256,0,533,117
36,138881,0,3576,120,213
36,10070,0,3215,292,362
21,58094,1986,0,481,63
34,113665,0,0,476,476
54,180583,0,7110,190,157
48,81478,0,3174,131,411
14,122481,1803,0,400,223
44,104275,0,15811,208,514
17,111871,1828,0,459,330
28,51524,0,12150,34,34
82,180444,0,0,393,595
29,37724,0,15497,507,405
11,110967,1420,0,195,195
46,134116,0,5156,223,423
48,47361,0,15567,414,65
14,170042,1800,0,105,105
34,59096,0,0,469,38
71,52379,0,0,502,249
12,121325,1803,0,33,162
7,81389,1735,0,524,218
56,5719,0,0,188,481
13,59228,1807,0,215,215
18,48640,2521,0,208,438
74,10676,0,0,517,283
16,12970,1795,0,571,237
71,138191,0,0,28,540
47,106594,0,0,212,387
41,15696,0,7612,471,471
36,45714,0,7412,88,472
75,125414,0,0,452,157
18,79088,2164,0,200,560
41,104357,0,5069,461,499
50,171198,0,6408,131,131
43,166522,0,12291,78,368
40,36238,0,732,346,152
35,85689,0,14165,560,560
38,53828,0,8604,576,141
56,17159,0,15666,171,31
26,191878,0,12854,395,81
17,19769,1843,0,57,549
32,133627,0,0,88,207
17,140526,1877,0,475,118
83,148161,0,0,73,458
20,184976,0,4527,8,8
56,14651,0,0,170,353
85,175276,0,0,262,262
64,117373,0,0,108,150
51,66060,0,4214,261,106
9,133845,1567,0,554,7
63,97186,0,15811,288,197
46,32986,0,11178,279,161
43,3619,0,15033,209,181
28,110120,0,11178,5,151
92,190529,0,0,176,85
46,145183,0,11216,317,255
15,148048,1833,0,577,103
10,65086,1725,0,193,582
79,107954,0,0,598,598
60,32909,0,14501,428,396
61,138319,0,0,481,188
15,53344,1908,0,367,306
43,79713,0,5822,77,572
17,48487,1802,0,8,347
10,144657,1555,0,419,235
21,35025,0,7734,562,334
63,50418,0,9670,457,593
31,39812,0,0,65,205
10,58645,1462,0,548,438
23,114240,0,13171,324,354
1,123267,737,0,139,252
19,34316,0,0,457,133
12,149818,1835,0,536,594
0,62628,821,0,106,147
19,173157,2204,0,468,480
78,28363,0,0,390,397
32,139303,0,5234,279,279
24,16361,2158,0,568,580
78,39256,0,0,370,113
38,14133,0,8553,163,214
57,105660,0,0,454,388
7,68394,1751,0,559,430
0,80545,0,0,208,281
56,45494,0,0,97,97
28,119484,0,2296,77,572
12,138126,1808,0,215,294
28,19901,0,1185,551,418
57,23720,0,2664,330,526
9,138793,1532,0,92,92
42,20855,0,2308,444,600
49,183748,0,5124,523,272
36,5445,0,0,387,527
54,13547,0,0,314,232
22,169645,2166,0,343,108
34,85508,0,7046,456,569
28,104456,0,13116,383,505
33,165974,0,4542,301,592
45,37243,0,11150,593,358
17,19553,1800,0,402,75
0,105137,0,0,316,260
61,122792,0,13871,350,396
63,29053,0,0,9,367
20,154559,0,0,474,441
64,79598,0,0,492,44
68,119356,0,0,504,504
49,162297,0,5615,356,589
23,15182,2151,0,569,403
56,146300,0,0,66,427
17,146571,1868,0,466,312
42,48476,0,10183,317,481
31,50372,0,0,557,115
7,40672,1543,0,534,534
17,71575,1861,0,542,553
49,127192,0,5603,481,188
32,187302,0,16131,470,470
52,58201,0,8205,352,559
34,116303,0,12756,188,63
52,26187,0,8475,10,495
50,100930,0,2634,454,90
69,136490,0,0,292,132
40,180535,0,16459,455,455
2,178571,0,0,427,147
13,14246,1796,0,536,536
4,146525,1172,0,487,352
16,99172,1877,0,288,271
64,8751,0,0,268,553
38,189553,0,13823,488,482
49,140102,0,0,67,67
22,165146,2013,0,231,158
2,185925,890,0,79,272
3,137122,1301,0,191,265
0,151148,761,0,400,423
26,76966,0,0,121,337
41,12970,0,8749,237,571
47,154615,0,14304,500,517
44,46823,0,0,300,188
19,12814,0,6550,473,473
41,52186,0,7616,464,143
10,175515,1609,0,83,237
24,96077,0,0,523,118
46,8837,0,5655,524,524
61,71534,0,0,187,558
49,55941,0,4189,381,331
38,172859,0,0,171,147
9,83407,1447,0,6,176
23,65956,2142,0,106,147
14,136661,1895,0,161,138
57,77941,0,0,132,362
51,92523,0,5755,456,569
25,114439,0,2919,530,415
42,36667,0,12622,344,406
26,58061,0,4899,575,125
7,94006,1557,0,199,33
13,75825,1839,0,461,196
62,172291,0,0,584,96
42,61821,0,9663,314,128
4,31294,1284,0,185,266
16,40983,1860,0,344,151
35,159470,0,14256,47,362
49,150424,0,3515,472,272
40,184180,0,3690,236,320
5,188338,1162,0,472,472
64,9537,0,0,392,328
3,23678,1368,0,91,91
2,115218,1065,0,88,88
61,141101,0,0,524,40
35,160685,0,15663,171,306
0,134904,95,0,454,258
34,156467,0,0,217,231
34,27686,0,6263,441,105
48,166465,0,5670,577,84
56,14552,0,14555,131,484
2,139802,1119,0,248,583
6,74795,1573,0,454,482
47,140073,0,13530,440,180
36,113789,0,4809,485,7
30,71135,0,10179,66,147
51,99712,0,0,115,283
10,76942,1666,0,458,574
58,116893,0,0,364,391
49,103706,0,9469,598,67
31,37309,0,9748,65,94
46,151965,0,1916,136,471
57,61053,0,9791,333,371
5,48415,1232,0,242,364
6,132512,1641,0,423,423
40,42827,0,0,536,269
26,109868,0,14902,195,451
40,53675,0,12695,246,334
1,147871,176,0,332,573
56,40146,0,0,161,597
3,190760,1333,0,536,269
9,42543,1478,0,481,481
34,166953,0,9881,188,300
51,177011,0,4870,103,84
54,95048,0,0,270,102
43,131679,0,0,356,47
46,163468,0,0,244,244
4,16949,1349,0,514,198
3,77743,1301,0,272,345
13,82349,1879,0,135,573
79,67121,0,0,120,154
15,54802,1876,0,526,255
21,66267,0,0,163,531
34,83743,0,980,94,205
21,73719,2074,0,47,362
50,89374,0,14555,487,559
20,22742,2390,0,4,563
28,125789,0,14868,132,292
12,114362,1799,0,453,254
0,116525,895,0,164,145
23,49109,2563,0,494,298
47,161077,0,0,590,590
17,59833,1810,0,279,16
18,125750,2432,0,549,110
30,129508,0,8313,215,128
65,26914,0,0,70,67
40,19924,0,3309,507,512
56,166255,0,0,207,103
61,27833,0,0,516,504
22,121874,0,0,293,499
54,178600,0,0,391,449
61,143022,0,11787,274,96
53,53299,0,9029,181,557
34,30860,0,7018,341,461
13,109491,1832,0,108,343
70,125824,0,0,88,88
22,160239,2101,0,392,392
41,175407,0,0,137,421
49,126106,0,12622,523,475
43,41965,0,6823,130,467
34,134393,0,4893,264,32
19,74427,2099,0,193,401
42,32081,0,14063,83,62
8,116837,1655,0,124,124
1,105417,0,0,481,188
61,54667,0,0,224,224
57,1525,0,14348,52,324
34,155388,0,12897,361,361
56,14108,0,0,439,541
10,167150,1460,0,526,255
41,153334,0,6206,365,93
54,116633,0,5435,382,43
8,35386,1557,0,274,203
22,120878,2476,0,543,295
1,123461,757,0,266,185
12,61719,1828,0,419,214
5,131113,1359,0,16,572
14,179888,1856,0,272,230
83,140297,0,0,450,398
40,59959,0,15623,131,411
40,88166,0,13388,258,592
9,121062,1677,0,353,442
12,40656,1851,0,304,568
40,191126,0,4571,125,375
12,109389,1803,0,30,187
29,98541,0,0,592,454
47,185893,0,0,385,385
32,130335,0,2263,391,460
40,169200,0,0,475,475
46,156573,0,0,50,50
28,188129,0,5081,37,302
19,76561,2560,0,105,475
25,168212,0,12858,104,182
1,8398,658,0,557,519
45,69523,0,12796,522,554
10,120796,1701,0,373,301
56,57331,0,0,377,170
30,105865,0,2481,469,564
8,10833,1673,0,493,407
7,75243,1467,0,573,338
23,156847,0,0,537,400
45,29281,0,0,511,354
44,113386,0,7101,435,429
19,132339,1946,0,450,450
55,172338,0,1597,481,67
50,114984,0,2816,141,250
37,62424,0,10629,82,82
59,145486,0,0,215,108
43,180191,0,11005,421,338
13,55622,1898,0,50,459
57,33729,0,4563,575,575
13,36802,1840,0,378,384
63,159640,0,11470,47,362
62,18054,0,0,399,222
75,165995,0,0,427,31
10,54954,1515,0,493,493
9,147122,1715,0,496,66
32,8708,0,0,197,360
48,106127,0,5648,439,599
51,113069,0,10282,72,123
7,91520,1492,0,163,531
0,50671,965,0,5,137
53,178399,0,2346,493,493
16,22907,1786,0,240,279
38,170807,0,15504,430,539
60,39908,0,0,577,577
3,122390,1136,0,537,537
34,176668,0,1123,258,476
55,103406,0,7579,168,93
14,158994,1902,0,167,397
56,186910,0,11127,464,363
24,116900,0,0,428,506
18,144329,1999,0,202,441
53,111380,0,16434,455,56
19,168335,1993,0,481,63
36,40664,0,13342,41,426
65,31500,0,0,143,543
22,12419,0,0,345,272
49,156010,0,11883,517,170
18,117544,1946,0,391,391
32,69025,0,14960,326,208
28,119544,0,0,81,152
42,56290,0,7726,291,79
54,186587,0,9291,370,113
38,117252,0,9901,514,307
45,44545,0,16515,278,583
10,124542,1769,0,402,16
6,93127,1649,0,182,56
40,115174,0,5028,274,199
36,135011,0,9262,423,537
48,120138,0,8835,439,194
7,50664,1414,0,495,123
12,113575,1821,0,554,535
56,73865,0,0,505,590
53,81060,0,6705,234,11
15,58564,1801,0,441,61
3,178153,1382,0,47,362
61,127935,0,0,110,227
39,20843,0,4156,69,262
77,156039,0,0,396,84
23,146910,2228,0,63,481
23,44797,2232,0,78,78
10,31588,1608,0,153,272
1,95713,895,0,344,515
14,46242,1801,0,505,505
45,42212,0,12933,309,375
39,6879,0,0,528,554
21,5641,2185,0,204,511
2,87786,0,0,390,502
4,72058,1182,0,325,570
37,47868,0,5751,85,85
45,177887,0,0,74,257
72,31857,0,0,407,264
43,62660,0,9407,560,345
26,169885,0,7908,323,323
32,101865,0,14501,413,291
25,54724,0,7690,346,152
2,114452,993,0,489,519
2,9725,851,0,186,186
5,160737,1400,0,194,324
9,17828,1734,0,9,147
73,155561,0,0,481,481
72,166807,0,0,456,569
15,44089,0,8339,580,120
47,108881,0,11193,568,461
26,140542,0,10923,464,587
46,120521,0,14944,301,559
46,154935,0,0,493,470
11,50632,1553,0,17,433
11,175057,1438,0,101,33
23,60131,1980,0,341,71
19,191825,2503,0,260,224
58,118990,0,0,484,61
22,40234,2267,0,176,126
12,124544,1805,0,494,298
5,151656,1162,0,476,482
49,95981,0,4436,4,303
28,1807,0,0,430,592
0,19363,1091,0,444,492
36,151055,0,4928,454,373
2,123502,329,0,569,324
4,62742,1303,0,190,190
46,20320,0,6468,251,416
46,100044,0,1536,427,367
46,55504,0,0,83,83
16,15429,1798,0,568,461
26,20060,0,5877,157,157
50,161840,0,11228,571,571
52,52241,0,1468,498,76
18,71329,0,0,569,513
1,100934,341,0,399,519
43,45290,0,9702,207,428
33,164719,0,107,450,364
73,38878,0,0,200,107
37,156107,0,10330,63,188
13,44381,1834,0,579,439
7,149428,1414,0,34,495
40,176883,0,3296,482,476
19,159612,1975,0,322,98
14,70408,1798,0,502,304
43,136070,0,10791,299,236
25,90493,0,12268,553,220
18,41582,2490,0,339,449
77,55198,0,0,18,477
65,170585,0,0,385,450
20,143853,0,0,43,382
7,135140,1507,0,504,20
13,166476,1860,0,313,371
15,109271,1908,0,16,402
42,165083,0,0,192,192
8,43583,1447,0,415,176
34,83962,0,2639,491,110
3,64,1268,0,419,214
78,23520,0,0,390,397
54,60358,0,7949,223,250
52,127336,0,15749,324,456
48,122154,0,14707,293,156
56,12704,0,6060,197,368
39,120353,0,6580,286,458
18,21273,0,9444,296,337
15,188518,1786,0,92,189
0,137094,589,0,178,584
47,16565,0,7257,552,256
28,69731,0,7439,21,21
17,153236,1864,0,210,480
30,153629,0,3748,549,110
47,187811,0,7170,218,381
24,46638,1917,0,23,203
15,82021,1827,0,326,305
72,168063,0,0,215,150
51,96311,0,5795,381,421
22,90717,1969,0,326,394
19,88756,2429,0,239,458
4,7026,1280,0,56,38
35,60557,0,11411,40,382
2,126646,0,0,10,495
22,151320,0,11680,247,179
34,47124,0,6461,328,438
50,60082,0,2749,277,541
38,124374,0,5506,596,596
14,109631,1820,0,509,379
1,32574,406,0,449,298
33,122678,0,350,320,380
46,98941,0,0,452,229
67,111042,0,0,150,128
57,12919,0,0,335,44
6,6185,1699,0,296,320
45,117637,0,0,48,33
17,139262,1801,0,481,188
12,87531,1786,0,383,383
2,10984,885,0,572,138
52,25226,0,14946,461,568
49,160503,0,0,352,90
37,38715,0,4407,320,299
28,48097,0,10382,164,115
12,59212,1801,0,253,435
24,26399,2014,0,199,584
9,179316,1720,0,107,472
60,163710,0,9857,113,370
51,158792,0,14327,413,472
62,110262,0,8421,570,325
27,45692,0,11991,550,181
55,98253,0,0,131,35
61,79687,0,0,394,438
83,174955,0,0,248,248
42,89896,0,12104,143,508
19,51293,2507,0,132,47
29,140619,0,8018,344,19
21,126624,0,0,307,305
31,81325,0,104,481,63
51,57398,0,3121,181,283
52,147759,0,0,156,595
69,55635,0,0,65,348
52,5721,0,13324,564,378
7,189775,1617,0,398,398
43,103984,0,13012,38,104
11,127283,1726,0,427,31
62,168942,0,0,136,527
31,93623,0,1074,268,74
44,109102,0,10194,390,249
27,79755,0,0,556,154
51,180693,0,0,541,480
33,129681,0,0,139,582
19,112323,2598,0,362,292
52,37767,0,1176,341,341
18,54181,0,3245,184,93
51,141565,0,5877,40,382
35,189463,0,8512,534,573
16,149148,1789,0,207,435
45,161702,0,0,459,214
34,91088,0,5024,29,496
5,34150,1157,0,305,328
46,172275,0,0,177,205
0,86748,472,0,489,204
48,107812,0,14953,195,195
23,130133,2033,0,287,463
18,47604,0,8631,245,84
23,61317,2155,0,8,246
62,63110,0,0,129,270
68,66007,0,0,396,84
19,13007,2107,0,69,350
49,21630,0,0,570,589
37,114411,0,988,362,47
69,31673,0,0,104,384
58,105029,0,0,598,192
17,164052,1875,0,553,110
37,107505,0,1139,466,522
11,62600,1450,0,563,364
40,102491,0,15526,313,343
37,118823,0,4190,274,112
13,69244,1815,0,573,40
77,11058,0,0,570,125
20,109563,0,7182,388,592
14,131140,1868,0,580,120
20,109519,2069,0,442,567
55,64355,0,0,135,135
11,31981,1718,0,519,468
12,158879,1908,0,576,250
34,100903,0,12117,495,314
46,161277,0,15833,479,237
31,147237,0,11509,296,337
42,94620,0,0,572,411
23,191250,2406,0,396,396
12,96120,1885,0,243,399
47,152446,0,9346,438,548
48,144726,0,16065,263,443
35,190874,0,2642,379,157
28,91083,0,0,393,113
18,16021,2087,0,204,550
8,188248,1720,0,454,301
80,49153,0,0,20,20
7,70513,1459,0,491,465
60,27516,0,0,596,50
15,171244,1785,0,200,475
47,191825,0,98,316,260
14,58681,1868,0,235,235
26,73116,0,4314,138,35
5,95494,1161,0,381,137
36,89245,0,7389,1,287
45,75477,0,8820,118,118
77,115826,0,0,477,385
12,91627,1787,0,132,292
19,72085,2454,0,132,471
9,118918,1719,0,129,253
14,69578,1797,0,30,30
25,15997,0,12211,22,22
17,131825,1796,0,305,208
25,97970,0,13410,36,187
9,20187,1620,0,573,296
18,54743,0,0,304,502
38,79370,0,13104,199,199
61,69,0,0,508,84
48,149966,0,12778,437,365
5,9928,1307,0,592,487
61,80174,0,0,61,118
26,1286,0,5803,407,493
56,108168,0,13453,35,560
54,179020,0,0,600,386
15,152263,1905,0,209,145
41,142036,0,0,53,523
8,91999,1784,0,167,502
46,76531,0,15318,392,281
59,130503,0,10233,113,212
1,107379,50,0,103,103
0,35327,731,0,600,492
43,191360,0,0,215,150
57,95363,0,0,501,439
21,122731,0,14901,66,106
70,155357,0,0,598,598
13,190183,1793,0,258,483
1,19712,990,0,400,205
5,45738,1281,0,228,490
61,167793,0,3479,588,450
19,27369,2462,0,301,389
54,14699,0,9760,545,545
25,26043,0,5362,295,464
4,155596,1182,0,248,418
8,20104,1779,0,400,584
30,162905,0,0,502,502
64,59113,0,0,19,142
39,56280,0,8789,451,46
57,162529,0,2703,328,328
18,116627,0,595,445,587
56,128208,0,0,345,472
51,11512,0,866,212,393
23,29655,0,260,557,80
51,56971,0,0,77,77
47,185988,0,0,396,577
2,169125,0,0,463,111
15,4893,1888,0,332,48
62,32249,0,0,582,401
37,99432,0,14429,64,373
15,92153,1833,0,403,569
40,156067,0,1661,56,38
27,83916,0,4385,591,47
63,168702,0,0,211,512
52,121442,0,3927,141,576
26,97577,0,6294,274,135
30,78428,0,8146,88,291
53,95520,0,5289,502,461
14,139647,1853,0,485,485
16,77788,1883,0,426,598
21,184220,2135,0,29,106
16,107404,1872,0,253,253
48,109638,0,11790,453,225
42,75816,0,5755,596,403
10,30613,1566,0,143,587
22,181339,0,765,22,552
53,38317,0,0,207,544
31,155729,0,0,335,600
52,99517,0,12500,236,320
7,33283,1627,0,544,290
2,180729,568,0,388,388
68,162383,0,0,250,576
60,174886,0,0,166,166
9,47503,1409,0,25,54
14,126637,1864,0,187,467
13,152685,1796,0,457,133
30,120408,0,0,266,32
12,121735,1790,0,454,430
21,24099,1938,0,574,73
22,59825,2413,0,260,316
37,94913,0,14215,266,264
19,50715,2367,0,413,475
1,51724,0,0,202,441
12,58355,1803,0,96,177
6,121680,1769,0,75,217
40,16044,0,190,509,415
34,36327,0,7752,578,483
39,181093,0,0,472,79
52,135604,0,1719,142,515
51,69278,0,132,507,581
15,72070,1840,0,283,503
28,5107,0,0,69,435
3,3399,1333,0,520,71
56,138343,0,3523,598,426
14,178586,1845,0,171,306
6,59588,1623,0,476,454
8,148045,1680,0,430,476
51,84991,0,2648,177,584
12,173026,1898,0,419,419
33,166396,0,10028,235,419
76,115942,0,0,186,187
75,13857,0,0,490,490
69,49767,0,0,150,371
15,115933,1902,0,192,588
45,88591,0,11480,171,31
31,363,0,9346,548,478
49,62463,0,1302,493,493
47,168166,0,3437,294,108
19,66935,0,7267,45,45
38,61030,0,12904,44,386
12,181724,1890,0,193,426
7,54740,1467,0,388,578
53,118538,0,4508,564,564
18,99832,0,0,107,88
18,8234,0,0,25,54
31,16679,0,0,247,438
41,89127,0,5703,567,224
13,39483,1866,0,111,111
12,150087,1843,0,491,491
2,118744,0,0,233,278
15,9028,1883,0,482,244
35,135815,0,2209,484,432
5,73008,1180,0,92,5
54,23333,0,11608,449,460
39,86645,0,5616,47,292
67,150193,0,0,107,118
29,134939,0,14981,405,512
13,103814,1853,0,116,132
35,106768,0,0,346,297
15,56693,1818,0,592,16
11,132641,1589,0,450,364
13,70627,1908,0,262,429
31,25371,0,7795,454,488
46,179968,0,0,535,269
55,72111,0,0,598,598
47,112373,0,8339,182,304
39,128874,0,10176,474,272
8,16632,1735,0,106,29
16,159826,1829,0,168,123
33,45605,0,1691,228,141
8,187536,1771,0,55,55
14,174136,1820,0,78,109
67,190798,0,0,338,573
32,90023,0,14887,509,530
43,72291,0,4395,71,71
14,7912,1797,0,49,49
14,107635,1846,0,496,442
54,187558,0,6882,385,385
11,82191,1537,0,326,281
14,148275,1802,0,182,372
46,11768,0,2619,423,423
56,146181,0,3576,38,448
65,90568,0,0,338,82
4,106547,1392,0,428,102
5,169682,1340,0,156,378
39,38445,0,3466,597,484
20,133937,2185,0,300,481
13,113424,1833,0,407,493
14,50108,1807,0,281,438
12,90396,1817,0,109,78
51,52037,0,4207,60,594
7,3588,0,0,300,300
68,106819,0,0,394,247
48,72265,0,10453,144,23
25,182456,0,0,580,580
20,69207,2500,0,324,519
32,159391,0,0,592,454
18,153787,0,14671,294,305
48,47311,0,508,508,19
4,34899,1373,0,246,370
37,40604,0,6624,63,188
23,50370,1994,0,21,116
35,24945,0,2182,332,573
9,55373,1751,0,75,217
1,126757,700,0,59,316
17,136380,1862,0,143,295
43,94320,0,12365,310,555
24,175842,0,15662,335,44
47,57742,0,8196,531,114
75,159295,0,0,221,340
43,60946,0,10974,429,396
38,76796,0,165,225,99
15,91030,1845,0,576,576
1,85603,893,0,125,473
71,57192,0,0,84,84
71,76134,0,0,549,465
17,68187,1875,0,102,102
18,4645,2471,0,330,459
9,151559,1518,0,153,279
19,47215,2077,0,432,61
39,188118,0,2452,356,342
10,154813,1734,0,490,223
45,17291,0,13760,482,559
46,27409,0,0,394,208
59,101108,0,0,402,597
2,123777,331,0,502,461
31,136804,0,13364,374,511
29,79356,0,16009,490,546
47,114939,0,13099,99,479
47,19157,0,4181,125,309
59,156770,0,0,218,218
27,167240,0,6782,501,480
72,128338,0,0,299,457
13,158140,1887,0,35,35
35,137353,0,0,493,493
46,16342,0,6904,292,132
61,184440,0,585,230,560
10,141137,1635,0,525,294
25,8992,0,7056,49,49
88,166384,0,0,37,216
10,116001,1698,0,437,565
59,145565,0,0,524,338
35,18732,0,4757,132,471
25,11283,0,0,32,264
4,136642,1316,0,131,484
85,5680,0,0,271,34
54,47359,0,0,428,103
25,5743,0,12762,157,386
53,167426,0,7154,315,571
15,180260,1803,0,279,16
42,120334,0,14045,472,230
37,99017,0,9177,63,63
32,8564,0,3695,392,307
12,137976,1801,0,61,61
33,8491,0,15462,295,464
54,163881,0,3035,595,120
65,145386,0,0,588,588
